Order,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice
1633,527182170,160,69.22459016393442,5062,7,5,1984,1984,0.0,828.0,182.0,180.0,1190.0,1190,900,0,7.645397699428633,1.0,0.0,2,0,3,1,6,1,1984.0,2.0,577.0,219,0,0,0,0,0,0,9,2007,12.242891437918386
1634,527184020,120,38.0,4740,8,5,1988,1988,0.0,248.0,0.0,918.0,1166.0,1179,0,0,7.07326971745971,1.0,0.0,2,0,2,1,5,0,1988.0,2.0,480.0,0,108,0,0,135,0,0,10,2007,12.111767460549332
1635,527184110,120,35.0,5118,8,5,1990,1990,0.0,926.0,0.0,386.0,1312.0,1321,0,0,7.186901020411631,1.0,0.0,1,0,1,1,4,1,1990.0,2.0,484.0,0,64,140,0,0,0,0,8,2007,12.264346270624156
1636,527210060,20,86.0,14157,9,5,2005,2006,200.0,1249.0,0.0,673.0,1922.0,1922,0,0,7.56164174558878,1.0,0.0,2,0,3,1,8,1,2005.0,3.0,676.0,178,51,0,0,0,0,0,7,2007,12.841132451487937
1637,527212060,60,98.0,12328,8,5,2005,2005,146.0,986.0,0.0,163.0,1149.0,1164,1377,0,7.840706451749399,1.0,0.0,3,1,4,1,10,1,2005.0,3.0,729.0,120,32,0,0,0,0,0,7,2007,12.76358908852511
1640,527252050,120,61.0,8035,9,5,2006,2006,165.0,797.0,0.0,815.0,1612.0,1612,0,0,7.385851078125208,1.0,0.0,2,0,2,1,6,1,2006.0,2.0,556.0,0,164,0,0,0,0,0,3,2007,12.675766851909591
1641,527252070,20,60.0,8089,8,6,2007,2007,0.0,945.0,0.0,474.0,1419.0,1419,0,0,7.258412150595306,1.0,0.0,2,0,2,1,7,1,2007.0,2.0,567.0,140,0,0,0,0,0,0,10,2007,12.879019669789754
1643,527256040,20,81.0,13870,10,5,2006,2007,250.0,1152.0,0.0,590.0,1742.0,2042,0,0,7.622174594817622,1.0,0.0,2,0,3,1,8,1,2007.0,3.0,724.0,240,52,0,0,174,0,0,10,2007,13.02805489573287
1644,527301080,20,69.22459016393442,12546,6,7,1981,1981,310.0,678.0,0.0,762.0,1440.0,1440,0,0,7.273092595999522,0.0,0.0,2,0,3,1,7,1,1981.0,2.0,467.0,0,0,99,0,0,0,0,4,2007,12.116700301832573
1645,527301280,20,69.22459016393442,10960,6,5,1984,1984,0.0,256.0,0.0,1028.0,1284.0,1284,0,0,7.15851399732932,1.0,0.0,2,0,3,1,5,0,1984.0,2.0,480.0,0,0,192,0,0,0,0,4,2007,12.066816325306588
1646,527302020,80,78.0,12090,6,7,1984,2003,74.0,0.0,0.0,585.0,585.0,1140,728,0,7.533158807455562,0.0,0.0,3,1,3,1,7,1,1984.0,2.0,477.0,268,112,0,0,147,0,0,1,2007,12.08954444723597
1647,527302060,60,78.0,12090,7,7,1981,2003,306.0,321.0,0.0,404.0,725.0,725,754,0,7.299797366758161,0.0,0.0,2,1,3,1,6,1,1981.0,2.0,484.0,167,72,0,0,0,0,0,3,2007,12.07824495582233
1648,527302090,20,93.0,12299,7,6,1978,1985,67.0,1328.0,0.0,201.0,1529.0,1664,0,0,7.4175804024145435,1.0,0.0,2,0,3,1,7,1,1978.0,2.0,663.0,0,0,0,0,0,0,0,9,2007,12.269052139516221
1649,527325090,60,61.0,11339,7,5,1979,1979,549.0,758.0,0.0,22.0,780.0,1085,845,0,7.565793282428515,1.0,0.0,2,1,4,1,9,1,1979.0,2.0,481.0,192,72,0,0,0,0,0,3,2007,12.165255859329688
1651,527327050,60,69.22459016393442,12046,6,6,1976,1976,298.0,156.0,0.0,692.0,848.0,1118,912,0,7.616283561580384,0.0,0.0,2,1,4,1,8,1,1976.0,2.0,551.0,0,224,0,0,0,0,0,6,2007,12.180759965737863
1653,527328050,20,79.0,11850,6,6,1984,1984,98.0,781.0,0.0,372.0,1153.0,1177,0,0,7.071573364211532,0.0,0.0,2,0,3,1,6,0,1984.0,2.0,495.0,204,103,0,0,0,0,0,8,2007,11.928347504569842
1655,527354050,20,80.0,10400,6,5,1979,1999,253.0,903.0,0.0,356.0,1259.0,1353,0,0,7.21081845347222,1.0,0.0,2,0,2,1,5,1,1979.0,2.0,478.0,240,141,0,0,0,0,0,8,2007,12.167077107023179
1656,527356050,60,80.0,10793,5,5,1969,1969,263.0,493.0,287.0,0.0,780.0,780,840,0,7.390798521735676,0.0,0.0,2,1,4,1,7,0,1969.0,2.0,462.0,208,0,0,0,0,0,0,4,2007,11.931642378754141
1658,527358060,20,70.0,12243,5,6,1971,1971,0.0,998.0,0.0,486.0,1484.0,1484,0,0,7.303170051236799,0.0,0.0,2,0,3,1,7,1,1971.0,2.0,487.0,224,0,0,0,180,0,0,2,2007,12.072546967175038
1662,527377110,60,80.0,8000,6,6,1974,1974,0.0,931.0,153.0,0.0,1084.0,1084,793,0,7.537962659768208,1.0,0.0,2,1,4,1,8,1,1974.0,2.0,488.0,0,96,0,0,0,0,0,11,2007,12.094587859196112
1666,527403310,20,63.0,9457,5,6,1970,1990,0.0,566.0,0.0,359.0,925.0,1422,0,0,7.260522598089852,1.0,0.0,1,0,3,1,7,0,1988.0,2.0,576.0,252,0,0,0,0,0,0,9,2007,11.951186847493474
1668,527404100,20,61.0,9758,5,5,1971,1971,0.0,412.0,287.0,251.0,950.0,950,0,0,6.85751406254539,0.0,0.0,1,0,3,1,5,0,1981.0,1.0,280.0,0,0,0,0,0,0,0,7,2007,11.691080018519525
1669,527404140,20,70.0,8294,4,5,1971,1971,0.0,0.0,0.0,858.0,858.0,872,0,0,6.771935555839602,0.0,0.0,1,0,3,1,5,0,1974.0,4.0,480.0,0,0,0,0,0,0,0,6,2007,11.719947764402805
1670,527404150,20,69.22459016393442,7340,4,6,1971,1971,0.0,322.0,0.0,536.0,858.0,858,0,0,6.755768921984255,0.0,0.0,1,0,2,1,4,0,1979.0,1.0,684.0,0,0,0,0,0,0,0,6,2007,11.608244735642321
1671,527425025,20,69.22459016393442,17199,4,7,1961,1961,0.0,314.0,0.0,600.0,914.0,914,0,0,6.818924065275521,0.0,0.0,1,0,2,1,4,0,1961.0,1.0,270.0,140,0,0,0,0,0,0,7,2007,11.759793355371237
1672,527425140,20,60.0,9000,4,6,1971,1971,0.0,616.0,0.0,248.0,864.0,864,0,0,6.762729506931879,0.0,0.0,1,0,3,1,5,0,1974.0,2.0,528.0,0,0,0,0,0,0,0,5,2007,11.699413330633599
1673,527427090,120,34.0,4058,7,5,1998,1998,182.0,584.0,139.0,0.0,723.0,767,0,0,6.643789733147672,1.0,0.0,1,0,1,1,4,0,1998.0,1.0,367.0,120,40,0,0,0,0,0,6,2007,11.798111925972616
1674,527427160,120,33.0,4113,6,5,2001,2001,0.0,0.0,0.0,1337.0,1337.0,1337,0,0,7.198931240688173,0.0,0.0,2,0,2,1,5,1,2001.0,2.0,511.0,136,68,0,0,0,0,0,7,2007,11.951186847493474
1675,527427200,120,26.0,10943,6,5,1997,1998,0.0,930.0,0.0,475.0,1405.0,1337,0,0,7.198931240688173,1.0,0.0,2,0,2,1,5,1,1997.0,2.0,522.0,0,68,0,0,0,0,0,10,2007,12.083910661257521
1676,527450030,160,21.0,2205,6,6,1973,1973,567.0,312.0,0.0,213.0,525.0,525,567,0,6.996681488176538,0.0,0.0,1,1,3,1,6,0,1973.0,1.0,264.0,144,0,0,0,0,0,0,2,2007,11.639566926437467
1677,527450150,160,21.0,1890,6,5,1973,1973,285.0,356.0,0.0,316.0,672.0,672,546,0,7.105786129481271,0.0,0.0,1,1,3,1,7,0,1973.0,1.0,264.0,144,28,0,0,0,0,0,5,2007,11.635151947212842
1678,527450220,160,21.0,2058,6,5,1973,1973,265.0,0.0,0.0,672.0,672.0,672,546,0,7.105786129481271,0.0,0.0,1,1,4,1,7,0,1973.0,1.0,264.0,0,28,0,0,0,0,0,12,2007,11.641327474774709
1679,527451020,160,24.0,2016,5,5,1970,1970,304.0,0.0,0.0,630.0,630.0,630,672,0,7.172424577124845,0.0,0.0,2,1,3,1,6,0,1970.0,2.0,440.0,0,0,0,0,0,0,0,4,2007,11.571203807011969
1680,527451170,160,24.0,1920,5,5,1971,1971,376.0,471.0,0.0,294.0,765.0,765,600,0,7.2196420401307355,1.0,0.0,1,1,2,1,6,0,1971.0,2.0,440.0,240,36,0,0,0,0,0,8,2007,11.715874472198905
1681,527452100,120,69.22459016393442,4928,6,5,1976,1976,0.0,120.0,0.0,958.0,1078.0,958,0,0,6.865891074883438,0.0,0.0,2,0,2,1,5,1,1977.0,2.0,440.0,0,205,0,0,0,0,0,2,2007,11.759793355371237
1682,527453010,160,24.0,2308,6,6,1976,1976,0.0,556.0,0.0,248.0,804.0,804,744,0,7.3453648404168685,1.0,0.0,2,1,3,1,7,1,1976.0,2.0,440.0,48,0,0,0,0,0,0,7,2007,11.951186847493474
1683,527455030,120,24.0,2304,7,7,1978,1978,0.0,632.0,6.0,423.0,1061.0,1055,0,0,6.962243464266207,0.0,0.0,2,0,2,1,4,0,1978.0,1.0,319.0,108,32,0,0,0,0,0,4,2007,11.867104296210078
1684,527455250,20,65.0,7150,5,6,1966,1966,52.0,725.0,0.0,263.0,988.0,988,0,0,6.896694331622712,1.0,0.0,1,0,3,1,5,0,1974.0,1.0,360.0,0,0,0,0,0,0,0,11,2007,11.769511529284653
1685,528102050,20,96.0,12469,9,5,2006,2007,378.0,1151.0,0.0,639.0,1790.0,1816,0,0,7.504942068396171,1.0,0.0,2,0,3,1,7,1,2007.0,3.0,730.0,186,36,0,0,0,0,0,8,2007,12.782688818818986
1687,528102100,20,93.0,12030,8,5,2007,2007,254.0,0.0,0.0,1694.0,1694.0,1694,0,0,7.43543801981455,0.0,0.0,2,0,3,1,7,0,2007.0,3.0,818.0,168,228,0,0,0,0,0,12,2007,12.669809806411457
1688,528102120,20,91.0,11825,8,5,2006,2007,302.0,0.0,0.0,1694.0,1694.0,1694,0,0,7.43543801981455,0.0,0.0,2,0,3,1,7,1,2006.0,3.0,856.0,0,112,0,0,0,0,0,6,2007,12.683551391346771
1689,528102130,20,93.0,12085,8,5,2007,2007,328.0,1004.0,0.0,730.0,1734.0,1734,0,0,7.458762692380959,1.0,0.0,2,0,3,1,7,1,2007.0,3.0,928.0,0,0,0,0,0,0,0,11,2007,12.669809806411457
1690,528104010,20,110.0,14333,8,5,2007,2007,0.0,1518.0,0.0,590.0,2108.0,2122,0,0,7.660585461703256,1.0,0.0,2,1,2,1,7,1,2007.0,3.0,938.0,130,142,0,0,0,0,0,11,2007,12.752675560671685
1692,528106050,60,107.0,13641,9,5,2007,2007,456.0,1304.0,0.0,630.0,1934.0,1943,713,0,7.884952945759813,1.0,0.0,2,1,3,1,8,1,2007.0,3.0,1040.0,268,58,0,0,0,0,0,12,2007,13.106236027992704
1693,528106060,60,110.0,13440,8,5,2006,2007,190.0,0.0,0.0,1108.0,1108.0,1148,1402,0,7.844240718141811,0.0,0.0,2,1,4,1,11,1,2006.0,3.0,670.0,120,39,0,0,0,0,0,3,2007,12.733554776271227
1694,528106110,20,105.0,15431,10,5,2005,2006,400.0,1430.0,0.0,564.0,1994.0,2046,0,0,7.624130585661289,1.0,0.0,2,1,2,1,7,2,2005.0,3.0,878.0,188,65,0,0,175,0,0,8,2007,13.017005083966255
1695,528108160,60,109.0,14154,7,5,2006,2006,350.0,0.0,0.0,1063.0,1063.0,1071,1101,0,7.6838639802564295,0.0,0.0,2,1,3,1,9,1,2006.0,3.0,947.0,192,62,0,0,0,0,0,8,2007,12.54254845357358
1699,528112150,20,98.0,11428,8,5,2006,2006,248.0,0.0,0.0,1626.0,1626.0,1634,0,0,7.399398083331354,0.0,0.0,2,0,3,1,7,1,2006.0,3.0,866.0,0,44,0,0,0,0,0,5,2007,12.429220196836383
1700,528114050,20,110.0,14977,8,5,2006,2007,304.0,1350.0,0.0,626.0,1976.0,1976,0,0,7.589335823170616,1.0,0.0,2,0,2,1,7,1,2006.0,3.0,908.0,250,63,0,0,0,0,0,7,2007,12.994532278619134
1701,528118040,60,118.0,13654,9,5,2005,2006,365.0,0.0,0.0,1704.0,1704.0,1722,1036,0,7.922623574217286,0.0,0.0,2,1,4,1,9,1,2005.0,3.0,814.0,282,55,0,0,0,0,0,5,2007,12.943239103848528
1704,528120150,60,76.0,9591,8,5,2004,2005,344.0,0.0,0.0,1143.0,1143.0,1143,1330,0,7.813591552952433,0.0,0.0,2,1,4,1,9,1,2004.0,3.0,852.0,192,151,0,0,0,0,0,10,2007,12.666660207428574
1705,528142050,60,82.0,9709,8,5,2007,2007,120.0,778.0,0.0,140.0,918.0,958,1142,0,7.650168700845001,1.0,0.0,2,1,3,1,8,2,2007.0,3.0,786.0,172,104,0,0,0,0,0,9,2007,12.674515682685282
1706,528144050,60,86.0,10562,8,5,2007,2007,300.0,1288.0,0.0,294.0,1582.0,1610,551,0,7.6787889981991535,1.0,0.0,1,1,3,1,8,1,2007.0,3.0,789.0,178,120,0,0,0,0,0,11,2007,12.693501691489768
1707,528150040,20,94.0,13615,9,5,2006,2006,510.0,0.0,0.0,1802.0,1802.0,1802,0,0,7.497207223203317,0.0,0.0,2,1,3,1,7,1,2006.0,3.0,843.0,158,105,0,0,0,0,0,6,2007,12.826651821423713
1708,528150110,60,99.0,13069,8,5,2004,2004,502.0,0.0,0.0,1706.0,1706.0,1718,1238,0,7.991930519852477,0.0,0.0,2,1,5,1,11,1,2004.0,3.0,916.0,194,50,0,0,0,0,0,8,2007,12.742568940017074
1709,528150120,60,99.0,12099,8,5,2004,2004,388.0,970.0,0.0,166.0,1136.0,1136,1332,0,7.811568489345179,1.0,0.0,2,1,4,1,10,1,2004.0,3.0,872.0,184,154,0,0,0,0,0,6,2007,12.777055016970678
1710,528166150,60,110.0,14277,8,5,2003,2003,280.0,938.0,0.0,379.0,1317.0,1217,1168,0,7.777373602657861,1.0,0.0,2,1,3,1,7,1,2003.0,3.0,818.0,192,228,0,0,0,0,0,1,2007,12.765691290604371
1711,528168040,60,93.0,11999,8,5,2003,2004,340.0,0.0,0.0,1181.0,1181.0,1234,1140,0,7.772752716468741,0.0,0.0,2,1,4,1,10,1,2003.0,3.0,656.0,104,100,0,0,0,0,0,5,2007,12.560247968016562
1712,528172030,60,69.22459016393442,12568,8,5,2007,2007,246.0,669.0,0.0,226.0,895.0,895,923,0,7.506042178518122,1.0,0.0,2,1,3,1,8,1,2007.0,3.0,774.0,196,104,0,0,0,0,0,8,2007,12.54789127895344
1713,528172050,20,70.0,9926,7,5,2005,2006,210.0,1178.0,0.0,436.0,1614.0,1614,0,0,7.387090235656757,1.0,0.0,2,0,3,1,7,0,2005.0,3.0,878.0,100,38,0,0,0,0,0,5,2007,12.411870628505058
1714,528172070,20,71.0,9254,8,5,2005,2005,210.0,119.0,0.0,1602.0,1721.0,1721,0,0,7.451241684987676,1.0,0.0,2,0,3,1,7,0,2005.0,2.0,554.0,168,27,0,0,0,0,0,1,2007,12.357501051902549
1715,528172075,60,92.0,10732,8,5,2006,2007,0.0,0.0,0.0,1298.0,1298.0,1298,530,0,7.511524648390865,0.0,0.0,2,1,3,1,7,0,2006.0,3.0,876.0,0,40,0,0,0,0,0,2,2007,12.429220196836383
1716,528174010,120,61.0,7577,6,5,2005,2006,256.0,20.0,0.0,1342.0,1362.0,1362,0,0,7.217443431696532,0.0,0.0,2,0,2,1,6,1,2005.0,2.0,460.0,192,28,0,0,0,0,0,6,2007,12.179220327453931
1717,528174020,120,34.0,3901,6,5,2005,2006,182.0,866.0,0.0,436.0,1302.0,1302,0,0,7.172424577124845,1.0,0.0,1,1,1,1,5,1,2005.0,2.0,631.0,110,50,0,0,0,0,0,8,2007,12.225880174775122
1718,528174030,120,34.0,3903,6,5,2005,2006,182.0,1030.0,0.0,272.0,1302.0,1302,0,0,7.172424577124845,1.0,0.0,1,1,1,1,5,1,2005.0,2.0,631.0,110,50,0,0,0,0,0,5,2007,12.206077645517674
1719,528174040,120,41.0,6289,6,5,2005,2006,256.0,762.0,0.0,600.0,1362.0,1362,0,0,7.217443431696532,1.0,0.0,2,0,2,1,6,1,2005.0,2.0,460.0,192,28,0,0,0,0,0,6,2007,12.240478903153711
1720,528181060,120,34.0,4590,8,5,2006,2006,108.0,24.0,0.0,1530.0,1554.0,1554,0,0,7.349230824613334,0.0,0.0,2,0,2,1,6,1,2006.0,2.0,627.0,156,73,0,0,0,0,0,8,2007,12.252483791602627
1721,528181070,120,34.0,4590,8,5,2006,2006,108.0,24.0,0.0,1530.0,1554.0,1554,0,0,7.349230824613334,0.0,0.0,2,0,2,1,6,1,2006.0,2.0,627.0,156,73,0,0,0,0,0,5,2007,12.252483791602627
1722,528181080,120,44.0,6442,8,5,2006,2006,178.0,24.0,0.0,1346.0,1370.0,1370,0,0,7.223295679562314,0.0,0.0,2,0,2,1,6,1,2006.0,2.0,484.0,120,49,0,0,0,0,0,10,2007,12.218500103788141
1723,528186050,120,48.0,7841,9,5,2005,2005,394.0,848.0,0.0,729.0,1577.0,1577,0,0,7.363913501405819,1.0,0.0,2,0,2,1,6,1,2005.0,2.0,564.0,203,39,0,0,0,0,0,5,2007,12.54254845357358
1724,528186090,120,60.0,7313,9,5,2005,2005,246.0,1153.0,0.0,408.0,1561.0,1561,0,0,7.353722330399631,1.0,0.0,2,0,2,1,6,1,2005.0,2.0,556.0,203,47,0,0,0,0,0,8,2007,12.533579815765737
1725,528186120,120,68.0,7820,9,5,2007,2007,362.0,0.0,0.0,1869.0,1869.0,1869,0,0,7.533693709848632,0.0,0.0,2,0,2,1,6,1,2007.0,2.0,617.0,210,54,0,0,0,0,0,12,2007,12.670001611311875
1726,528186190,120,48.0,6240,8,5,2006,2006,176.0,24.0,0.0,1300.0,1324.0,1324,0,0,7.1891677384203225,0.0,0.0,2,0,2,1,6,1,2006.0,2.0,550.0,0,38,0,0,0,0,0,9,2007,12.307595306034257
1727,528188160,120,48.0,3242,7,5,2003,2003,235.0,1000.0,0.0,405.0,1405.0,1405,0,0,7.24850407237061,1.0,0.0,2,0,2,1,6,1,2003.0,2.0,478.0,136,36,0,0,0,0,0,3,2007,12.206077645517674
1728,528218010,60,59.0,15810,6,5,2007,2007,101.8968008255934,0.0,0.0,768.0,768.0,768,728,0,7.311218384419628,0.0,0.0,3,0,3,1,7,0,2007.0,2.0,572.0,100,0,0,0,0,0,0,5,2007,12.110420407230512
1729,528218020,60,65.0,10237,6,5,2005,2006,0.0,0.0,0.0,768.0,768.0,768,768,0,7.337587743538595,0.0,0.0,2,1,3,1,6,1,2005.0,2.0,400.0,100,38,0,0,0,0,0,6,2007,12.07824495582233
1730,528218050,60,65.0,10237,6,5,2005,2007,0.0,0.0,0.0,783.0,783.0,783,701,0,7.303170051236799,0.0,0.0,2,1,3,1,8,1,2005.0,2.0,393.0,0,72,0,0,0,0,0,7,2007,12.094587859196112
1731,528218100,60,58.0,13204,7,5,2006,2007,44.0,0.0,0.0,608.0,608.0,608,850,0,7.285506548522785,0.0,0.0,2,0,3,1,6,0,2007.0,2.0,454.0,100,33,0,0,0,0,0,5,2007,12.032706865778723
1732,528221030,60,62.0,8857,6,5,2006,2006,0.0,0.0,0.0,738.0,738.0,738,757,0,7.310550158534422,0.0,0.0,2,1,3,1,7,1,2006.0,2.0,440.0,100,30,0,0,0,0,0,3,2007,12.054819430660869
1733,528221040,60,63.0,9729,6,5,2006,2007,0.0,0.0,0.0,698.0,698.0,698,1048,0,7.465655310134056,1.0,0.0,2,1,3,1,6,1,2007.0,3.0,350.0,0,34,0,0,0,0,0,6,2007,12.198267262630514
1735,528221090,60,65.0,9018,7,5,2007,2007,0.0,0.0,0.0,728.0,728.0,728,728,0,7.284134806195205,0.0,0.0,2,1,3,1,8,1,2007.0,2.0,400.0,100,24,0,0,0,0,0,7,2007,12.09815887308463
1736,528222030,20,73.0,8993,7,5,2007,2007,0.0,0.0,0.0,1302.0,1302.0,1302,0,0,7.172424577124845,0.0,0.0,2,0,3,1,6,0,2007.0,2.0,436.0,0,22,0,0,0,0,0,8,2007,12.080996832096167
1737,528222040,20,73.0,8899,7,5,2007,2007,0.0,24.0,0.0,1316.0,1340.0,1340,0,0,7.201170883281678,0.0,0.0,2,0,3,1,6,0,2007.0,2.0,396.0,100,30,0,0,0,0,0,8,2007,12.106997888588934
1738,528222050,60,73.0,8499,6,5,2006,2007,0.0,0.0,0.0,616.0,616.0,616,796,0,7.253470382684527,0.0,0.0,2,1,3,1,6,1,2007.0,2.0,432.0,0,36,0,0,0,0,0,3,2007,11.963574241653713
1739,528222060,60,72.0,8229,6,5,2007,2007,22.0,0.0,0.0,752.0,752.0,752,752,0,7.316548177182976,0.0,0.0,2,1,3,1,6,0,2007.0,2.0,440.0,100,32,0,0,0,0,0,12,2007,12.019749091416921
1740,528222080,60,64.0,7713,7,5,2007,2007,16.0,0.0,0.0,728.0,728.0,728,728,0,7.284134806195205,0.0,0.0,2,1,3,1,7,0,2007.0,2.0,400.0,100,24,0,0,0,0,0,7,2007,12.087260955990745
1741,528222090,20,64.0,7697,7,6,2007,2007,0.0,0.0,0.0,1246.0,1246.0,1258,0,0,7.138073034044347,0.0,0.0,2,0,3,1,6,0,2007.0,2.0,462.0,0,0,0,0,0,0,0,8,2007,12.063938642041201
1742,528228270,120,53.0,3922,7,5,2006,2007,72.0,0.0,0.0,1258.0,1258.0,1258,0,0,7.138073034044347,0.0,0.0,2,0,2,1,6,1,2007.0,3.0,648.0,144,16,0,0,0,0,0,6,2007,12.058158312538197
1744,528228375,120,69.22459016393442,3621,8,5,2003,2003,72.0,1084.0,0.0,322.0,1406.0,1589,0,0,7.3714892952142765,1.0,0.0,2,0,2,1,7,1,2003.0,3.0,630.0,143,20,0,0,0,0,0,11,2007,12.330504638906516
1745,528228555,20,53.0,3710,7,5,2007,2007,16.0,0.0,0.0,1266.0,1266.0,1266,0,0,7.144407180321139,0.0,0.0,2,0,2,1,6,1,2007.0,2.0,388.0,100,16,0,0,0,0,0,8,2007,12.13073468648338
1747,528231030,80,65.0,16219,7,5,2004,2005,0.0,779.0,0.0,56.0,835.0,1119,0,0,7.02108396428914,1.0,0.0,2,0,2,1,5,0,2004.0,2.0,437.0,100,24,0,0,0,0,0,4,2007,12.146858590895919
1748,528235000,80,87.0,11084,7,5,2004,2004,0.0,192.0,0.0,192.0,384.0,744,630,0,7.226209010100671,1.0,0.0,2,1,3,1,8,1,2004.0,2.0,400.0,100,0,0,0,0,0,0,6,2007,12.072546967175038
1749,528235160,60,59.0,11796,7,5,2004,2005,0.0,0.0,0.0,847.0,847.0,847,1112,0,7.580699752224563,0.0,0.0,2,1,4,1,8,1,2004.0,2.0,434.0,100,48,0,0,0,0,0,7,2007,12.278397958261774
1750,528235170,20,59.0,10936,7,5,2006,2006,0.0,0.0,0.0,1510.0,1510.0,1525,0,0,7.330405211844402,0.0,0.0,2,1,3,1,6,1,2006.0,2.0,534.0,100,18,0,0,0,0,0,4,2007,12.238447866288572
1751,528240020,60,62.0,8244,7,5,2004,2004,0.0,0.0,0.0,840.0,840.0,840,880,0,7.450660796211539,0.0,0.0,2,1,3,1,7,1,2004.0,2.0,440.0,100,48,0,0,0,0,0,5,2007,12.119975396053194
1752,528250010,80,69.22459016393442,11950,7,5,2003,2003,101.8968008255934,0.0,0.0,384.0,384.0,754,640,0,7.240649694255466,0.0,0.0,2,1,3,1,7,1,2003.0,2.0,400.0,100,0,0,0,0,0,0,10,2007,12.016732516077072
1753,528250070,60,63.0,7875,7,5,2003,2003,16.0,0.0,0.0,847.0,847.0,847,1101,0,7.575071699507561,0.0,0.0,2,1,4,1,8,1,2003.0,2.0,434.0,0,48,0,0,0,0,0,7,2007,12.259618151783465
1754,528275035,60,69.22459016393442,8063,6,5,2000,2000,0.0,0.0,0.0,924.0,924.0,948,742,0,7.43307534889858,0.0,0.0,2,1,3,1,7,1,2000.0,2.0,463.0,100,48,0,0,0,0,0,11,2007,12.10625783509458
1755,528275110,60,69.22459016393442,8740,7,5,2002,2002,0.0,574.0,0.0,280.0,854.0,864,1131,0,7.598900456871409,0.0,0.0,2,1,4,1,8,1,2002.0,2.0,435.0,264,48,0,0,0,0,0,7,2007,12.29911206729564
1756,528280110,60,62.0,7917,6,5,1999,2000,0.0,0.0,0.0,953.0,953.0,953,694,0,7.407317710469417,0.0,0.0,2,1,3,1,7,1,1999.0,2.0,460.0,0,40,0,0,0,0,0,8,2007,12.072546967175038
1757,528280150,80,76.0,9967,7,5,2000,2000,0.0,0.0,0.0,384.0,384.0,774,656,0,7.266128779556451,0.0,0.0,2,1,3,1,8,1,2000.0,2.0,400.0,100,0,0,0,0,0,0,12,2007,12.043559598368038
1758,528290060,60,69.22459016393442,7750,7,5,2003,2003,0.0,0.0,0.0,660.0,660.0,660,660,0,7.186144304522325,0.0,0.0,2,1,3,1,6,0,2003.0,2.0,400.0,0,48,0,0,0,0,0,8,2007,11.995357787034974
1759,528290170,60,58.0,9487,6,5,2000,2000,0.0,520.0,0.0,395.0,915.0,940,750,0,7.43307534889858,1.0,0.0,2,1,3,1,7,1,2000.0,2.0,442.0,0,50,0,0,0,0,0,6,2007,12.138869243416007
1760,528294010,60,59.0,9649,6,5,1999,2000,0.0,0.0,0.0,941.0,941.0,961,683,0,7.405495663199472,0.0,0.0,2,1,3,1,7,1,1999.0,2.0,460.0,460,42,0,0,0,0,0,5,2007,12.128116509451258
1762,528322020,60,100.0,12191,8,5,1997,1998,515.0,1181.0,0.0,598.0,1779.0,1779,772,0,7.844632644464681,1.0,0.0,2,1,4,1,8,2,1998.0,3.0,925.0,76,61,0,0,0,0,0,6,2007,12.859701668704687
1763,528326060,60,69.22459016393442,11000,8,5,2000,2000,72.0,0.0,0.0,969.0,969.0,997,1288,0,7.734558844354756,0.0,0.0,2,1,4,1,8,1,2000.0,3.0,648.0,0,56,0,0,0,0,0,6,2007,12.421188057397053
1765,528340030,60,89.0,10557,9,5,1998,1998,422.0,672.0,0.0,736.0,1408.0,1671,1407,0,8.0323601479245,1.0,0.0,2,1,4,1,9,1,1998.0,3.0,806.0,108,87,0,0,0,0,0,7,2007,12.923914877701906
1766,528344020,60,74.0,11002,8,5,1998,1999,0.0,1048.0,0.0,341.0,1389.0,1411,1171,0,7.8567067930958405,1.0,0.0,2,1,4,1,9,1,1998.0,3.0,758.0,286,60,0,0,0,0,0,1,2007,12.683861515988351
1767,528348030,60,83.0,10790,7,5,1998,1998,275.0,0.0,0.0,1066.0,1066.0,1108,1277,0,7.777373602657861,0.0,0.0,2,1,4,1,8,1,1998.0,3.0,600.0,120,38,0,0,0,0,0,5,2007,12.437188334739655
1769,528354060,60,92.0,9920,7,5,1996,1997,0.0,862.0,0.0,255.0,1117.0,1127,886,0,7.607878073278507,1.0,0.0,2,1,3,1,8,1,1997.0,2.0,455.0,180,130,0,0,0,0,0,6,2007,12.505402864156405
1770,528354110,60,95.0,11787,7,5,1996,1997,594.0,719.0,0.0,660.0,1379.0,1383,1015,0,7.782807262839694,1.0,0.0,2,1,3,1,8,1,1996.0,3.0,834.0,239,60,0,0,0,0,0,8,2007,12.662709207270272
